location,year,deaths,incidence,region,"medical doctors per 10,000","nurses and midwifes per 10,000","pharmacists per 10,000","dentists per 10,000",composite_score,rank
New Zealand,1996,0.7410467157961003,0.16785158719329596,Western Pacific,0.30759433211272086,0.6616023070971373,0.6709129511677283,0.3515625,0.5084132898088519,9.0
Lithuania,1996,0.37109789588353936,0.608868381963392,Europe,0.5739531921668524,0.6440177252584934,0.3899504600141543,0.44726562499999994,0.5074944065852653,10.0
Czechia,1996,0.44105547703704384,0.9082476867801605,Europe,0.4577296608820251,0.5299289582893719,0.26043878273177634,0.5888671875,0.5062387371604515,11.0
Estonia,1996,0.26730798578119663,0.6650955234157239,Europe,0.47635726795096317,0.4434831539705986,0.3354564755838641,0.67578125,0.488350589181595,12.0
Slovenia,1996,0.584615215321068,0.8910496445361686,Europe,0.3224008915777742,0.4389815010199058,0.35173389950460016,0.548828125,0.48681580675759656,13.0
Luxembourg,1996,0.5989989463319003,0.5571749131596733,Europe,0.350262697022767,0.4949004712667934,0.41118188251946214,0.5390625,0.48661419188207256,14.0
Austria,1996,0.5105326601881266,0.44658069051079385,Europe,0.9999999999999999,0.345994232257157,0.35173389950460016,0.4248046875,0.46467375875955563,15.0
Niue,1996,0.3917436617166601,0.3122713749756234,Western Pacific,0.18930106670912272,0.37448125483576006,0.28803963198867655,0.8437499999999999,0.45143873576502536,16.0
Poland,1996,0.5336579422996348,0.8388708895107697,Europe,0.35870084381467915,0.41689526623056905,0.35173389950460016,0.44921875,0.4511339734112789,17.0
Bulgaria,1996,0.0,0.8917930553016773,Europe,0.5499124343257442,0.4662024337061265,0.13517338995046,0.6416015625,0.44943919463696275,18.0
Croatia,1996,0.431929512084098,0.9153134667456455,Europe,0.3345008756567425,0.28339312091158475,0.26610049539985847,0.5869140625,0.4298113660451392,19.0
Kazakhstan,1996,0.4601192184685179,0.8112592273375883,Europe,0.5437032319694315,0.5542660195540551,0.07360226468506724,0.353515625,0.4172158932971607,20.0
Kyrgyzstan,1996,0.7033667781342889,0.9764357691030929,Europe,0.4797006846043623,0.6027994654287122,0.014861995753715499,0.224609375,0.41210829579206837,21.0
Belarus,1996,0.28510149821942465,0.6583012296583013,Europe,0.47269543066390696,0.5297179433073083,0.16348195329087048,0.3671875,0.3968170854714533,22.0
Hungary,1996,0.21245482669382243,0.8974596987231414,Europe,0.5230058907817225,0.3746219314904692,0.2618542108987969,0.3427734375,0.39129529589730666,23.0
Spain,1996,0.6217280407263759,0.6171441166299951,Europe,0.41537971660563594,0.21523528170500109,0.3906581740976645,0.35546875,0.3788047527121898,24.0
Cyprus,1996,0.7031602473112171,0.5323908169721532,Europe,0.27925489571724244,0.20468453260181474,0.06794055201698514,0.6123046875,0.3595298847864209,25.0
Georgia,1996,0.440633445325896,1.0,Europe,0.473013851297564,0.30639375395653096,0.046709129511677286,0.3447265625,0.3526985582746418,26.0
Tajikistan,1996,0.6999792760637538,0.7313150226994067,Europe,0.29565355835058105,0.31265386509108817,0.07360226468506724,0.1484375,0.2884752514035225,27.0
Turkey,1996,0.8643228361303867,0.32103087372015215,Europe,0.15936952714535899,0.09200253217978477,0.20382165605095542,0.185546875,0.23169583152173853,28.0
Trinidad and Tobago,1996,0.7329417002276568,0.534154063160976,Americas,0.09886960675051742,0.13111064218892876,0.2597310686482661,0.099609375,0.2313613584529958,29.0
Russian Federation,1996,0.1986331718910015,0.5249658969512097,Europe,0.7011622353128482,0.0,0.02618542108987969,0.2529296875,0.21189753402164652,30.0
Malaysia,1996,1.0,0.49264284818656123,Western Pacific,0.059544658493870396,0.07751283674474221,0.03821656050955413,0.078125,0.18140361905164476,31.0
Ecuador,1996,0.9629631370342381,0.0,Americas,0.1891418563922942,0.09537877189280439,0.0,0.14453125,0.16459151550080742,32.0
Cambodia,1996,0.5559404781717534,0.26055031538181117,Western Pacific,0.0,0.05268340718857706,0.0014154281670205188,0.0,0.08321606525106,33.0
Iceland,1997,0.7768010519171904,0.6389799361190989,Europe,0.48952118708887865,0.9070564516129032,0.8300205620287868,1.0,0.806213509494156,1.0
Finland,1997,0.5617132287366959,0.6520180550910488,Europe,0.34189995410738866,1.0,0.9999999999999999,0.9149952244508118,0.8014714318127135,2.0
Sweden,1997,0.4873538010473053,0.6542851027837027,Europe,0.4274131864769771,0.6428763440860215,0.4667580534612748,0.7803247373447947,0.6015449924677719,3.0
Denmark,1997,0.430264275864231,0.6460576748230724,Europe,0.6784457702309928,0.5997983870967741,0.2816997943797121,0.8233046800382043,0.5989440040367371,4.0
Israel,1997,0.8356332962031041,0.521303080059089,Europe,0.5687624292488909,0.34045698924731177,0.4318026045236463,0.9025787965616046,0.5836963532473608,5.0
Ireland,1997,0.6462657356076869,0.6194779104464838,Europe,0.3157411656723267,0.8392473118279569,0.49280328992460587,0.43457497612225404,0.5634343168787969,6.0
Azerbaijan,1997,0.722294027528714,0.9849726339095468,Europe,0.5473458773137525,0.6079973118279569,0.3961617546264564,0.2922636103151863,0.552629884539241,7.0
Lithuania,1997,0.4321534246501786,0.6867094963056233,Europe,0.566008872571516,0.6008064516129032,0.3975325565455791,0.5625596943648519,0.5498398788651142,8.0
Czechia,1997,0.4505148386765967,0.9272290792942361,Europe,0.4679516597827749,0.5024193548387097,0.29198080877313226,0.600764087870105,0.5394147234266493,9.0
Andorra,1997,0.8267532463805327,0.6681836328300199,Europe,0.36438733363928405,0.15698924731182795,0.5921864290610007,0.708691499522445,0.5170299552315136,10.0
Estonia,1997,0.29517412433435397,0.7315325296174136,Europe,0.47865993575034416,0.41142473118279566,0.36943111720356403,0.7010506208213945,0.5164438427741496,11.0
Slovenia,1997,0.5794390839762482,0.9106632217864838,Europe,0.3327214318494722,0.4271505376344086,0.36326250856751197,0.5606494746895893,0.5143744979520953,12.0
Australia,1997,0.7603864217113205,0.502778224026222,Western Pacific,0.35612666360715917,0.6729166666666666,0.4194653872515421,0.443170964660936,0.512810344154975,13.0
Austria,1997,0.5309109410747868,0.5474887952250507,Europe,0.9999999999999999,0.3373655913978494,0.365318711446196,0.43361986628462273,0.5046809657679256,14.0
Luxembourg,1997,0.6132871416851262,0.633415265257196,Europe,0.35888022028453415,0.4818548387096773,0.40438656614119256,0.5587392550143266,0.5004324769711973,15.0
New Zealand,1997,0.7360917934967488,0.33173857699928555,Western Pacific,0.32384886033348625,0.5815188172043011,0.6579849211788896,0.37249283667621774,0.48699933940649115,16.0
Poland,1997,0.5382359791583862,0.8708331832840512,Europe,0.35429095915557596,0.40040322580645155,0.36806031528444133,0.43935052531041063,0.47541901483738147,17.0
Croatia,1997,0.4346214532988111,0.9303104661649575,Europe,0.34159400336545814,0.2870295698924731,0.3008910212474297,0.6017191977077364,0.4733154874189769,18.0
Bulgaria,1997,2.220446049250313e-16,0.9132081344234597,Europe,0.524246596297996,0.4126344086021505,0.13091158327621655,0.609360076408787,0.4623047875286674,19.0
Hungary,1997,0.25793070356241765,0.9165971850423291,Europe,0.5188924583142114,0.3499999999999999,0.3166552433173406,0.3553008595988539,0.4431585487172787,20.0
Latvia,1997,0.27533521797479654,0.7149074700367442,Europe,0.42924889092856044,0.3159946236559139,0.45784784098697734,0.42120343839541546,0.4352323159289194,21.0
Belarus,1997,0.2948567409135612,0.7238328272825119,Europe,0.47009331497628876,0.5105510752688172,0.2028786840301576,0.3763132760267431,0.4327573771805691,22.0
Syrian Arab Republic,1997,0.9586174767116846,0.6815777588250482,Eastern Mediterranean,0.1860180510937739,0.12345430107526881,0.32076764907470867,0.6045845272206304,0.4245170512792971,23.0
Kazakhstan,1997,0.48867254232262725,0.8529011741656198,Europe,0.48661465504053836,0.45779569892473115,0.16381082933516106,0.2511938872970391,0.42157223395883553,24.0
Georgia,1997,0.42940324405721597,1.0,Europe,0.5511702615878843,0.30389784946236553,0.07059629883481837,0.34765998089780326,0.4176822573008507,25.0
Spain,1997,0.6212356163426429,0.6906391763110127,Europe,0.4255774820253939,0.20907258064516127,0.4098697738176833,0.36103151862464183,0.41240513959647235,26.0
Cyprus,1997,0.6782025329956312,0.6216069994864479,Europe,0.27795624904390387,0.19348118279569892,0.08498971898560657,0.609360076408787,0.3818409352390242,27.0
Tajikistan,1997,0.7472436464482932,0.8134052888562784,Europe,0.2842282392534802,0.29274193548387095,0.08361891706648389,0.14804202483285578,0.3323797382015995,28.0
Libya,1997,1.0,0.7372719805778667,Eastern Mediterranean,0.18326449441639897,0.21216397849462365,0.16449623029472238,0.1308500477554919,0.31939645657987464,29.0
Brazil,1997,0.8524460591714123,0.10340879372925249,Americas,0.18892458314211408,0.11485215053763442,0.22960932145305002,0.5883476599808978,0.31183116990767146,30.0
Russian Federation,1997,0.29030525164190935,0.6173540940921056,Europe,0.6876242924889092,0.0,0.039753255654557916,0.25692454632282713,0.27585044550766236,31.0
Trinidad and Tobago,1997,0.7355504485563504,0.6277144237102679,Americas,0.10203457243383814,0.12506720430107526,0.2707333790267306,0.1174785100286533,0.2667972612130857,32.0
Turkey,1997,0.8438632401634791,0.44814928943940546,Europe,0.164907449900566,0.08904569892473119,0.22138450993831388,0.19006685768863418,0.25847656568359956,33.0
Malaysia,1997,0.9547446868702534,0.5914396839616722,Western Pacific,0.09285605017592166,0.07258064516129031,0.054832076764907464,0.0830945558739255,0.21985652352514112,34.0
Ecuador,1997,0.9286295628662833,0.1983392588515127,Americas,0.19259599204528066,0.09025537634408601,0.01850582590815627,0.14995224450811845,0.18865186200021541,35.0
Thailand,1997,0.8219137142377102,0.2396079466810188,South-East Asia,0.03258375401560348,0.03864247311827956,0.06579849211788896,0.05348615090735435,0.13765047704254044,36.0
Yemen,1997,0.6217426870154179,0.2219578941741387,Eastern Mediterranean,0.02340523175768701,0.0012096774193548383,0.021247429746401647,0.013371537726838587,0.09214426195721054,37.0
Angola,1997,0.17643700858853828,0.0,Africa,0.0,0.03877688172043011,0.0,0.0,0.0229904430338614,38.0
Finland,1998,0.5461800304144386,0.5558104204834973,Europe,0.3244934445768772,1.0,0.9999999999999999,0.9648594377510041,0.8074966768404049,1.0
Iceland,1998,0.7661233123704971,0.5363406034030567,Europe,0.47288438617401657,0.8943839061190277,0.8136986301369862,0.9869477911646588,0.7959421874107062,2.0
Israel,1998,0.817599700636495,0.38678276220477703,Europe,0.5466328963051251,0.33025984911986594,0.3773972602739726,1.0,0.5902705367126253,3.0
Sweden,1998,0.4665003793844893,0.55654850176223,Europe,0.41373659117997613,0.6280224385840479,0.4404109589041096,0.8162650602409639,0.5875140325833603,4.0
Denmark,1998,0.43464804573513915,0.5419544230486835,Europe,0.6726758045292014,0.5806950802759688,0.2671232876712329,0.8704819277108435,0.5862065949177104,5.0
France,1998,0.5924662909319631,0.4846178177196432,Europe,0.47273539928486286,0.38790379779482886,0.6431506849315067,0.7148594377510041,0.5581968729249842,6.0
Ireland,1998,0.6343348091490728,0.5103691588341668,Europe,0.3040822407628128,0.8190727964407764,0.48835616438356166,0.45783132530120485,0.5513788439746238,7.0
Lithuania,1998,0.4094256346387328,0.6061908338940887,Europe,0.5335220500595947,0.5686375652846735,0.3787671232876712,0.6234939759036146,0.5298061127760373,8.0
Czechia,1998,0.4573852958880964,0.9034876909221787,Europe,0.43161501787842665,0.4788832290927848,0.28287671232876715,0.6184738955823295,0.5157164601407814,9.0
Australia,1998,0.7495086057760567,0.36747439027634266,Western Pacific,0.33477353992848624,0.6356954026694177,0.40342465753424656,0.4648594377510041,0.4968980994963401,10.0
Luxembourg,1998,0.6064344523517877,0.5246933510230998,Europe,0.3431168057210965,0.45599329421626156,0.40205479452054793,0.6144578313253013,0.49492914281914563,11.0
New Zealand,1998,0.7338288128836741,0.16713150468776816,Western Pacific,0.3107866507747318,0.5970081887936037,0.6465753424657534,0.38855421686746994,0.4867749623906665,12.0
Estonia,1998,0.22500718942406062,0.6608758858065782,Europe,0.4177592371871275,0.38880649945193113,0.3561643835616438,0.7379518072289158,0.48389843063597454,13.0
Azerbaijan,1998,0.7189230973107581,0.9779465646516612,Europe,0.5074493444576876,0.5515507124895223,0.20205479452054792,0.27911646586345384,0.4809141004311969,14.0
Austria,1998,0.5204084573415073,0.42198631236701356,Europe,1.0,0.32697143594042166,0.35136986301369866,0.44979919678714864,0.4781895660778527,15.0
Slovenia,1998,0.5529690445702025,0.8787144814539827,Europe,0.30497616209773537,0.4105358179121801,0.21164383561643835,0.5873493975903615,0.471450266156409,16.0
Croatia,1998,0.4170244799015579,0.9028178587634559,Europe,0.324046483909416,0.2846089367464053,0.2945205479452055,0.6626506024096387,0.46634360487130533,17.0
Uzbekistan,1998,0.8084302003379547,1.0,Europe,0.43504171632896305,0.6760590624798504,0.0,0.2379518072289157,0.46566767981724977,18.0
Andorra,1998,0.8008081942975758,0.5712285019455081,Europe,0.3478843861740166,0.15939132116835386,0.576027397260274,0.5160642570281125,0.4619356358558009,19.0
Jordan,1998,1.0,0.8426295086008473,Eastern Mediterranean,0.11993444576877234,0.1484944225933329,0.4561643835616438,0.47991967871485947,0.45173694055112107,20.0
Poland,1998,0.5291985548369589,0.8323860792645077,Europe,0.3291120381406436,0.374685666387259,0.3404109589041096,0.44779116465863456,0.44776073789121157,21.0
Syrian Arab Republic,1998,0.9485183206499441,0.6062459994372249,Eastern Mediterranean,0.17550655542312277,0.12244503191695144,0.3226027397260274,0.6586345381526105,0.4409054888802229,22.0
Hungary,1998,0.22051490220500924,0.8877386755130796,Europe,0.5041716328963051,0.3424463214907473,0.29863013698630136,0.4347389558232932,0.42378639698664705,23.0
Belarus,1998,0.2514005966307393,0.6479170613418104,Europe,0.45455899880810485,0.5759881359210781,0.1910958904109589,0.40662650602409645,0.42145424455516856,24.0
Bulgaria,1998,0.0,0.8848986224412227,Europe,0.5001489868891538,0.39628602746792185,0.10753424657534247,0.5913654618473897,0.41469755084545307,25.0
Argentina,1998,0.6834333757423101,0.16292448742054488,Americas,0.42446364719904645,0.026436262815139597,0.2671232876712329,0.7921686746987954,0.3954514990216147,26.0
Spain,1998,0.5947453539625818,0.6057886870915241,Europe,0.41016090584028597,0.1973047907666516,0.3664383561643835,0.39257028112449804,0.3912195310813188,27.0
Kazakhstan,1998,0.49277230771474945,0.8155306410468184,Europe,0.48525029797377833,0.4131149655039009,0.15890410958904108,0.23694779116465867,0.38574427614751605,28.0
Latvia,1998,0.20566300360038126,0.6355550486250217,Europe,0.38691895113230035,0.2846734154361984,0.41575342465753423,0.40963855421686746,0.3816786397695002,29.0
Georgia,1998,0.38274272711609636,0.9908340049755453,Europe,0.5454410011918951,0.2926042942807402,0.05205479452054795,0.3453815261044177,0.3801965559773332,30.0
Cyprus,1998,0.6503891024211685,0.5202282863678138,Europe,0.25923718712753274,0.1821522986652911,0.0636986301369863,0.63855421686747,0.3709429881114801,31.0
Tajikistan,1998,0.7420275700275876,0.7597379117275391,Europe,0.2815852205005959,0.25507769682120063,0.06095890410958904,0.17871485943775103,0.31338956480330266,32.0
Trinidad and Tobago,1998,0.6963047706601078,0.532815785349738,Americas,0.11352800953516089,0.1443677864465794,0.25616438356164384,0.1385542168674699,0.26264208511280696,33.0
Turkey,1998,0.8407972509895503,0.29830345116764323,Europe,0.15435041716328962,0.08485395576761881,0.20753424657534245,0.20080321285140568,0.25096284313707795,34.0
Russian Federation,1998,0.2756679825262993,0.5159353549042265,Europe,0.6649284862932061,0.0,0.012328767123287673,0.2680722891566265,0.23875194533586797,35.0
Malaysia,1998,0.9419503052271603,0.48360013130589974,Western Pacific,0.08104886769964242,0.09355857888967696,0.04520547945205479,0.09036144578313253,0.21860116628345333,36.0
Ecuador,1998,0.9076502027789862,2.220446049250313e-16,Americas,0.17356972586412395,0.07988909665355601,0.0,0.1485943775100402,0.17655957839807918,37.0
Thailand,1998,0.7966121680981157,0.05609145826127793,South-East Asia,0.022348033373063167,0.04184666967567219,0.04452054794520548,0.05823293172690764,0.1286211234220084,38.0
Cambodia,1998,0.5718032376713751,0.28760675923323453,Western Pacific,0.0,0.037526597459539617,0.002054794520547947,0.0,0.10339650703924873,39.0
Finland,1999,0.5322946420672209,0.6556353073584722,Europe,0.5272524531668153,1.0,1.0,0.9678068410462776,0.8180378165496753,1.0
Iceland,1999,0.7711472060778503,0.6390275515276611,Europe,0.4840915848944395,0.8554044825231266,0.6525198938992043,1.0,0.7623280583623033,2.0
Israel,1999,0.8164735137349366,0.5183466075288561,Europe,0.5356824264049955,0.32408269696405295,0.4051724137931035,0.9507042253521126,0.6035652019606056,3.0
Denmark,1999,0.4166091298495801,0.6399265917369594,Europe,0.6833184656556646,0.5577078288942696,0.27718832891246686,0.8591549295774648,0.5978769718732337,4.0
Sweden,1999,0.44673769969295973,0.6546101390853947,Europe,0.4223907225691347,0.6129012230707146,0.43302387267904513,0.8138832997987927,0.5886125649824266,5.0
France,1999,0.5811397900225256,0.5918940162964221,Europe,0.4739815640796908,0.3877817098156081,0.6584880636604775,0.7183098591549295,0.5727854441135893,6.0
Ireland,1999,0.6234534680912861,0.6158478990117775,Europe,0.3169788878977104,0.8194573787794127,0.5026525198938993,0.4728370221327968,0.5597729804592766,7.0
Lithuania,1999,0.40564257759940114,0.7001899423855018,Europe,0.5338983050847457,0.4949400881604271,0.3852785145888595,0.6458752515090543,0.5357559371761736,8.0
Czechia,1999,0.442108527974557,0.9310859729627556,Europe,0.4405292893250074,0.4643322778916,0.3023872679045093,0.6227364185110663,0.5319003112460661,9.0
Austria,1999,0.5157246706268811,0.5483022242669346,Europe,1.0000000000000002,0.32488979946607066,0.3607427055702918,0.4537223340040242,0.5166305054337375,10.0
Luxembourg,1999,0.6164148650350726,0.6261701246374474,Europe,0.3525126375260184,0.4446513938039362,0.4184350132625995,0.6217303822937625,0.513490383374282,11.0
Australia,1999,0.744760203714766,0.5066264858494018,Western Pacific,0.34314600059470707,0.6051406220897746,0.4078249336870027,0.46478873239436624,0.5046312219608865,12.0
Estonia,1999,0.24416999202553968,0.7428893612901906,Europe,0.42625631876300923,0.3698392003476749,0.37334217506631306,0.7515090543259557,0.5038679533600217,13.0
